reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,sortOrder,appId
gp:AOqpTOEhaBejTyVop9wiFcyF2_DLbfNocXYqtEcFe65r_MvBtZr_1i7ePOez1Lb-Yab9BWm0pFrtmk2ximX-cg,Ravishan Ooh,https://play-lh.googleusercontent.com/a-/AOh14Gj1t3B3egx7yx6w-b3ZbWWw658WD-uiM606g-kL,New update is useless.Nothing can do like before.I even had to install star points app for donations.but it didn't open yet i don't know why.packages are really hard to see.Nothing can do like before.still processing is so slow.My patients was enough.Thanks,2,2,15.0.0,2022-03-09 08:33:07,"Hi, Kindly accept our sincere apologies if any inconvenience was caused.
Kindly note that we are continuously improving the speed and the stability of the app, please do keep the app updated with the latest version.
",2022-03-09 08:45:10,newest,net.omobio.dialogsc
gp:AOqpTOEBbh29_rqIWbXH8bNrPy3CgZGq-_tkkhIgwkxymJlPYp0pmnLJKe2L1zH6aBMVlamn04BitU34BhpsAQ,ANUDA KALHARA,https://play-lh.googleusercontent.com/a-/AOh14Gjt0EZDaxpPU6wfbiCS6vVnj0ZC0DuI_JlWmoB0Qg,This app was too slow,2,0,14.3.0,2022-03-09 06:22:04,"Hi, Apologies for any inconvenience caused to you. We are continuously improving the speed and the stability of the app, and keep the app always updated with the latest version.
",2022-03-09 06:42:18,newest,net.omobio.dialogsc
gp:AOqpTOExMavTO3VOrM1NCbUMk7a75-EzInP51TJPRZ5lScR1u24JCnURLDvmBvazCK7JMsx9AhD_YHc_P4VQww,Enock Biryel,https://play-lh.googleusercontent.com/a-/AOh14GgIoZEqAe71ObleYl2i3dwi7KW07ws9vO8H8fbI,This app is so.... so .....so.... slow,2,1,14.1.1,2022-03-08 06:14:48,"Hi, Kindly accept our sincere apologies if any inconvenience was caused.
Kindly note that we are continuously improving the speed and the stability of the app, please do keep the app updated with the latest version.
",2022-03-08 06:26:08,newest,net.omobio.dialogsc
gp:AOqpTOFdi-jPEZXi7oKBX9gbSFizCcaQOovhYd7iqHLk5u6JTnpy4CZi9W07LNiEGhUBS7XhW3QhYrTclrVrjw,tuan shamil fazeel,https://play-lh.googleusercontent.com/a-/AOh14Gj1AgEI_0_cLKu13Ud1x0PVYKbes8B2AbVT2LHBKw,app is very slow,2,0,15.0.0,2022-03-08 04:10:10,"Hi, Apologies for any inconvenience caused to you. We are continuously improving the speed and the stability of the app, and keep the app always updated with the latest version.
",2022-03-08 04:16:31,newest,net.omobio.dialogsc
gp:AOqpTOFEWpQpjb4JYflaODr9b3tsdtIYyVGzp_mqb_8hoiHL1LhPZAMONJEz723TvP7aHVhO81YlI9snNzXzUQ,mohamed fazmeer,https://play-lh.googleusercontent.com/a/AATXAJzE8Uq99ZouLIkoLVef8fZXR5beFZkgKymLsFmC=mo,"Very slow and buggy, crashes frequently",2,0,14.3.0,2022-03-06 15:33:33,"Hi, if the reason for the low rating is because you've faced an issue, please share more details of the incident via WhatsApp to 777678678. Our
technical team will be happy to assist you. We hope you'll reconsider giving us a better rating :)
",2022-03-06 16:03:10,newest,net.omobio.dialogsc
gp:AOqpTOH1SZDr6LJST_yLWyCPgrI9gadulGtKiKvf7WmwMCn9U4KVE5ZmL-VeQaxZsCb_t2JiHHAzlHWxQi8Sfw,චිN CHIන්,https://play-lh.googleusercontent.com/a-/AOh14GjGJo6tg7CL63ZazQE1J_U5GSK2jPFF0yy4-R2SKg,It's very slow 👎,2,0,14.3.0,2022-03-06 13:22:21,"Hi !

We are continuously improving the speed and the stability of the app, Please keep the app always updated with the latest version.😊",2022-03-06 13:29:05,newest,net.omobio.dialogsc
gp:AOqpTOHc96FOJKPGFw3234vOKEUwyR-6hhMqiVWo7uxwRlSvDA3qZtDyvO2APMisYLMtsK8I4jmsVQOB7BZLBw,Jean Vinitha,https://play-lh.googleusercontent.com/a-/AOh14GiP8eliDvFfQTyYRVzgkUtKZejXshFzcycynkic,"Too slow 🐌 😴 taking too much time for refreshing. Frequently asking the updates, but still the same speed.",2,0,,2022-03-06 03:57:50,"Hi, we are continuously working to improve the speed and the stability of the app, It is recommended to use the latest update as it features the newest security updates and features . For any concerns, please reach us via Dialog WhatsApp > 0777678678 to assist you on the same.",2022-03-06 04:31:14,newest,net.omobio.dialogsc
gp:AOqpTOHukzsqOfEiDjEABt1ZwXnsvg-AdVpXLo2ZrwB6qQePLHjIyBZPgS-yWvYDD9HmK40GUD-K2St_I5hVuQ,hasmal dinul,https://play-lh.googleusercontent.com/a-/AOh14GifE-KLbeuQdsOywToBych2rGnuqKZBwCD_2d7axg,Not working on huwawei phone please fix it after that i will give 5 star,2,0,14.3.0,2022-03-05 08:38:47,"Hi, Thank you for taking the time to review us. Kindly note that the Latest App Versions for Huawei devices are11.0.5. If you have any concerns reach us via WhatsApp hotline (777678678). we will assist you to get it sorted.
",2022-03-05 09:12:54,newest,net.omobio.dialogsc
gp:AOqpTOEb7wS5AlaoOyMKT9BVOLOihng2qsExKCIAo-QUO_Ai0pQ743rSFV1pUNz-eBE9G3gl0Z3H_kS9RZJveA,Chandrakumar Vidhushan,https://play-lh.googleusercontent.com/a-/AOh14Gj23ccDFIRThcpdDVDr_T_jZm4TLKK5QMW07l_M,This app performance is too slow,2,1,15.0.0,2022-03-05 06:06:13,"Hi, we are continuously working to improving the speed and the stability of the app, Apologies for any inconveniences caused. Appreciate if you could share your connection details/ device details via Dialog WhatsApp > 0777678678 as we would be glad to check and assist you accordingly.",2021-12-12 10:30:27,newest,net.omobio.dialogsc
gp:AOqpTOGT_Eo_U8EGOyAyRX03aQ7hP7AQjHDpAA5Eq809YbB8ePe8p4yVsLerHWzX13jRbFFT4P6q6bRDjExbCQ,Deluxan Mariathasan,https://play-lh.googleusercontent.com/a-/AOh14GgzhEwXfH6mqnUAZziOXJE2v8Rkx5UIufgT7Rom,It feels very slow after the update. Selecting options to switch account is taking very long time to display the content,2,0,,2022-03-03 03:48:23,"Hi, Kindly accept our sincere apologies if any inconvenience was caused.
Kindly note that we are continuously improving the speed and the stability of the app, please do keep the app updated with the latest version.
",2022-03-03 03:55:04,newest,net.omobio.dialogsc
gp:AOqpTOEVR5crds2nRXaOEV7e5H7uoVQ9Xgik9evmyIyi9V4T5yBLaffB4GtpOjRfWEduSm9bKNsRC0WY2Y8hLQ,Thana Luxmi,https://play-lh.googleusercontent.com/a-/AOh14GiHtp6xOPr6ojDeDKEAznfz49ltsnVR7zN7LP9QLw,Access too slow i cant wait too many hours pl change,2,0,15.0.0,2022-03-03 02:56:53,"Hi, if the reason for the low rating is because you've faced an issue, please share more details of the incident via email to service@dialog.lk, WhatsApp (0777678678) or Messenger. Our technical team will be happy to assist you. We hope you'll reconsider giving us a better rating
",2022-03-03 03:21:10,newest,net.omobio.dialogsc
gp:AOqpTOEG0U2lhL8zXlAb31fL7E81EsOdn0JZEW5HBJaBcjI2wkAsYOxzgZK4D-UCJHKDqVEprE-vccBI9Ip-TQ,sunethra pg,https://play-lh.googleusercontent.com/a/AATXAJw6xLQFW8MWtaCjrGRDb7w5pmZqBespZ-_SiP05=mo,Good,2,0,14.3.0,2022-03-02 06:29:31,"Hi, Thank you for the review,If you have a concern please whatsapp via 077678678 for better assistance
",2022-03-02 06:52:53,newest,net.omobio.dialogsc
gp:AOqpTOH5txeFwL3DBu70Vz2cCTHEbrOzXTiRvVvWNqcZgtFltYCAdk7i7m4GWLGkc3AySsq1uNLAISEfw_GYLQ,Angelo De Silva,https://play-lh.googleusercontent.com/a-/AOh14GhthmqV0PqUDFYSbykQmjxgj93uJT7eWi9SIyTAmrw,"Unbelievably slow , does not work during power outages . DIALOG YOU NEED TO STOP APOLOGIZING AND FIX THIS ISSUE ...",2,0,14.3.0,2022-03-02 06:23:46,"Hi, Our base stations are equipped with backup power systems to provide interruption connectivity. However, you may experience interruption during prolonged power outages in the national grid, due to t limitations in some tower sites that cannot be operated with a backup generator or due to constraints in deploying adequate backup energy systems.
",2022-03-02 06:31:37,newest,net.omobio.dialogsc
gp:AOqpTOGS6Qa6wR9I6rh0BVcuWWzxxPDVZ0kiESZUFoExs0RLjosm3lIwQZCfx0eLCnJ3naGlVT1Sq8v6lknbJw,Charith N.Mallikaratchy,https://play-lh.googleusercontent.com/a-/AOh14GjC7cPGZ2b7Q8er9xumwStsVZvgZTYAww8QqwEoqA,Very slow,2,0,15.0.0,2022-03-01 05:56:41,"Hi, Apologies for any inconvenience caused to you. We are continuously improving the speed and the stability of the app, and keep the app always updated with the latest version.
",2022-03-01 06:05:23,newest,net.omobio.dialogsc
gp:AOqpTOEjYtyP1FXN-t5Y_va35_Zp1n4fO6B3iVNiZIeD6_-bWT3VpKmLbUc-hHugcPtXvTM5RJXEU9Po2JTl1w,chaminda rajapakse,https://play-lh.googleusercontent.com/a/AATXAJwX1SK5hPd5xkxI1PA8dRIVKHUZAr5t75n4FOdS=mo,App hang up and does not open. Dialog internet is also getting so slow. Telephone conversations are getting interpreted and not so clear anymore. Data connections - Before data connection 4 bar signal and after connection it drops to 2 bar or 1 bar signal. Getting worse.,2,42,15.0.0,2022-02-28 09:58:23,"Hi, if the reason for the low rating is because you've faced an issue, please share more details of the incident via email to service@dialog.lk, WhatsApp (0777678678) or Messenger. Our technical team will be happy to assist you. We hope you'll reconsider giving us a better rating",2022-02-28 10:06:20,newest,net.omobio.dialogsc
gp:AOqpTOFklu_V0aWnUPVfAftLb03b4MA_c8hmWC2JStfnecsqeIV2oVQ-1qknP47ZyzZiNs42YI2LBID5m3iTEQ,Ruchira Lakshitha,https://play-lh.googleusercontent.com/a-/AOh14Gi9MC9Ria884QX70YZ7nowrNwsr081CdEqdG15X,Too slow app.,2,0,15.0.0,2022-02-28 08:03:11,"Hi, if the reason for the low rating is because you've faced an issue, please share more details of the incident via email to service@dialog.lk, WhatsApp (0777678678) or Messenger. Our technical team will be happy to assist you. We hope you'll reconsider giving us a better rating",2022-02-28 08:10:43,newest,net.omobio.dialogsc
gp:AOqpTOHghKA-SPjueTJzO0Nw7rkjgTElAqWDNtDBzNBNz53X8lDfwmZz92MyeFGbaEhb-_dNlNyYjP6kX7GLfw,Jmrn Sanjeewa,https://play-lh.googleusercontent.com/a-/AOh14GgTGiJsH4r8TONZXmqMCkkw5cDVCtgVMpRNO7LCMg,too slow everytime it's not fixed yet,2,0,15.0.0,2022-02-28 02:00:40,"Hi, we are continuously improving the speed and the stability of the app, and to keep the app always updated with the latest version. Please send us your connection number , phone model and the app version to WhatsApp 0777678678 for better assistance.
",2022-02-28 02:08:40,newest,net.omobio.dialogsc
gp:AOqpTOGSfg7CJkJUzC6NdDl4W8w5XMxucoZCzzd09JKD2XIcFnhga2fO0eQ_nhdoEedWS1aSxdRoh8N_mKjQCA,Buddhika Wijayarathna,https://play-lh.googleusercontent.com/a-/AOh14Gh6JNzD930KjnN5W-dczQwxur51o2srth3lAp0Zjw,Slow connection,2,0,,2022-02-27 17:32:43,"Hi, we do apologize for any inconvenience caused, please let us know your concern via WhatsApp on 777678678 in order to check and assist you on the same.",2022-02-27 17:42:29,newest,net.omobio.dialogsc
gp:AOqpTOGpfJRWNo4eq4SzauFC-eSwdC5yHDMX6U4_vUr8_27k-LiUe2V6-V99CF4HQZQRP2C9JiTG94NXPIiR8Q,Mohamed Rizaf,https://play-lh.googleusercontent.com/a/AATXAJzefruyhzGcOafECCjMLnOuOyj0cSjYwpnjC0M=mo,This app is very Slow an Lagging. Please solve this problem on next update..,2,0,15.0.0,2022-02-27 13:37:13,"Hi, Apologies for the inconvenience caused. Thank you for the feedback and we will inform to relevant team regarding on same. Moreover, if you could share your concern via Facebook messenger or WhatsApp us on 777 678 678. As one of our Live agent will check on same and will assist you further.",2022-02-27 13:57:20,newest,net.omobio.dialogsc
gp:AOqpTOECrMn0Zcuh13PMZDE2V8DqqDJQ8SNwnl-Zc0DrIoZCitUW-4T-vbdzyfQL98L7_M3awP0bBxWqhfVjqA,Sachintha Dlishan,https://play-lh.googleusercontent.com/a-/AOh14GhkAUow7ouzofpyjr_HYHX9T0Rw8QFyCXeiO1xCOg,Needs to more improved,2,0,15.0.0,2022-02-27 10:35:46,"Hi, Thanks for the rating! If your rating is because you've faced an issue, please reach us via WhatsApp hotline (777678678) with more details. Our team will be happy to assist you. We hope you'll reconsider giving us a better rating :)",2021-05-13 06:50:18,newest,net.omobio.dialogsc
gp:AOqpTOGtjdEJUckabriV7rBDwXXpucSrH2xO8F38VD6sPBXAl4iUIdxZPG9mzaNkbzFK6QgyTH3Rtmn91KDxwg,Ruwan Indika,https://play-lh.googleusercontent.com/a-/AOh14GioHEEMMUdTtFQ8nXIiNjNjJtaRVAbh6n8AowKO,kinda lagging but grade service.,2,0,14.3.0,2022-02-27 10:15:23,"Hi, Thank you for taking the time to review us and apologies for any inconvenience caused to you. We are continuously improving the speed and the stability of the app, and keep the app always updated with the latest version.

",2022-02-27 10:20:43,newest,net.omobio.dialogsc
gp:AOqpTOE38DmiD6J1V2w-msG4Jol_jBaZWygkAm6POw1tJK_NRPXssU95cN1C48TFfepTi9savhsnh984W_v8rA,Vishan Piero,https://play-lh.googleusercontent.com/a-/AOh14GjH-15xZxK_a2i5Wi7N75cCR9fA9-yf5XNGDuqeGw,Slow as hell.,2,0,15.0.0,2022-02-27 09:05:19,"Hi, Apologies for the inconvenience caused Please do keep your App updated in new version and we have informed the team regarding this feedback. Moreover, you could share your connection details with your exact concern via Facebook messenger or WhatsApp us on 777 678 678. As one of our Live agent will check on same and will assist you further.
",2022-02-27 09:20:32,newest,net.omobio.dialogsc
gp:AOqpTOGmjgzGOtFHlRxTNBIpU_Izcef1tAp0wqg43ML7gbz25PWpqS2MTVo671Q6gDxuP6J18mdWXUFiCuV-dw,Kv Rm,https://play-lh.googleusercontent.com/a/AATXAJzuboF__SGRgJpWt5h0Rlkqat6NSJb6kuuMsDws=mo,Guys please listen to this!this app is too slow.the slowest app I've ever seen.u are such a big company & give us the best service...,2,0,,2022-02-27 03:51:46,"Hi, Sorry to hear about the bad experience. Kindly reach us via our WhatsApp chat service (777 678 678) or via Facebook Messenger and let us know your concern to better assist on the same.",2022-02-27 04:03:10,newest,net.omobio.dialogsc
gp:AOqpTOGFXx2kyyS_XzM_KpH-avoSac8pQTRuT2tmwVEywnkSTTs37rR-tstAWG4PvQiMz2IhNidFQAHOSCpgMQ,Manishka Perera,https://play-lh.googleusercontent.com/a/AATXAJwmZkk5pFV0pjq4b-Ch6FSIIPd0hxU3IpSL_u1q=mo,very slow. everyday is the same,2,0,15.0.0,2022-02-26 16:19:11,"Hi, we do apologize for any inconvenience caused, kindly let us know your concern via WhatsApp on 777678678 in order to check and assist you on the same.",2022-02-26 16:30:29,newest,net.omobio.dialogsc
gp:AOqpTOGOLLd4sqC6vIiYhw_qr5qmI2y4e9sMCV_zgrVS2KsgUghOAACFeisC4KTp_9Uwcpn-tsvUBLj0xm4T6g,K Nix,https://play-lh.googleusercontent.com/a-/AOh14GhFe1u_eQCfKErtwdxf2KAyIOoqGyG1zU_CanOa,Nice app,2,0,,2022-02-26 13:10:53,"Hi, if the reason for the low rating is because you've faced an issue, please share more details of the incident via WhatsApp on 0777678678. Our technical team will be happy to assist you. We hope you'll reconsider giving us a better rating.",2022-02-26 13:21:23,newest,net.omobio.dialogsc
gp:AOqpTOE1w7Vo6reLK3GqbnMRYBJR4VpKKfMGVVaf3ii5OXv5evHp8lXfyTqzgNCbLuo6eoFiRZmCAnNRey0tBg,Ama Surangika,https://play-lh.googleusercontent.com/a-/AOh14GgObF2zooKxQLA7xWoTy8GrF9wDne1gQdNUDWoITQ,"After the new update, app is not working I'm getting something went wrong alert",2,0,15.0.0,2022-02-26 07:57:51,"Hi, if the reason for the low rating is because you've faced an issue, please share more details of the incident via email to service@dialog.lk, WhatsApp (0777678678) or Messenger. Our technical team will be happy to assist you. We hope you'll reconsider giving us a better rating",2022-02-26 08:09:48,newest,net.omobio.dialogsc
gp:AOqpTOEl3KdyK-jJ4UZWU2Ybak81KIRmcmSw3lhS-uWhU02HyshO97oTNGyDwBR02ReywUwRSEXkVi9acVz-Nw,Nayanalekha Sugandanee,https://play-lh.googleusercontent.com/a-/AOh14GhPsPsnnCuFSBHuCb4RVnhXergBzx5oz7cvPrHeBQ,"Very slow, time wasting",2,0,15.0.0,2022-02-25 22:41:25,"Hi Nayanalekha, Please do accept our humble apologies for the inconvenience caused, we would appreciate it if you could share more details of any incidents via our WhatsApp number 777678678 as our team will be happy to assist you. We hope you'll reconsider giving us a better rating 🙂",2022-02-25 22:58:52,newest,net.omobio.dialogsc
gp:AOqpTOEKAn8KgOGLmXTz3fL_7Qi9XHn7Je8W91wTc--jFTYzOtmebDrjpnq3IiPZtkceQQE1gqCZcmtJ2P7WSA,Dhananjaya Samarasinghe,https://play-lh.googleusercontent.com/a/AATXAJxV-JErGKJqkNnakiAqsb_SZaGm2fS0uUk4-bYF=mo,Very slow app..Highly disappointed 😢😢😢,2,0,14.3.0,2022-02-25 12:35:32,"Hi, we do apologize for any inconvenience caused, kindly let us know your concern via WhatsApp on 0777678678 in order to check and assist you on the same.",2022-02-25 12:50:58,newest,net.omobio.dialogsc
gp:AOqpTOGBoxgykodD1YIB-iR6VHjaZZnVjN0Tvvrx4OFosm36AmP-ibN5ztMz08m0Xdk6_sZeTkU4_ZOql6hZSQ,Dhanushka Ranasingha,https://play-lh.googleusercontent.com/a/AATXAJzN9Cic2Mngbl6iCr_OS9D9Y01IvUEWPrIBQgvZ=mo,Very slowly,2,0,14.3.0,2022-02-25 02:17:23,"Hi, we are continuously improving the speed and the stability of the app, and to keep the app always updated with the latest version. Please send us your connection number , phone model and the app version to WhatsApp 0777678678 for better assistance.
",2022-02-25 02:21:41,newest,net.omobio.dialogsc
gp:AOqpTOFn8twY0qhagi-vPZOwfyUeErA3JmY0SkyHeywAGYYBQyd1sR9UBxnMY9BNjtRtTCCBPWbb9m6qvwqKUg,Danushka Katubulla,https://play-lh.googleusercontent.com/a-/AOh14GgxQYRFnUAmUxOuZ7eagM9OfvpVjmF0YfFl24GMkw,Lot of maintenance periods. Cannot change primary connection (Support said to reinstall 😂). Couldn't search for Sony Six channel. Rarely get the chance to activate a channel through the app.,2,12,15.0.0,2022-02-24 13:55:12,"Hi Danushka !

Please share more details of the incident via email to service@dialog.lk. Our technical team will be happy to assist you. We hope you'll reconsider giving us a better rating😊",2022-02-24 14:10:48,newest,net.omobio.dialogsc
gp:AOqpTOFspmrZh4lyFl2UnsWDfosy5JW9jYNCQz7CekndLTV_gSlvEq0jdkbNTtA-rh3cwxG7-vk86SXdo09Hqw,traval with හසියා,https://play-lh.googleusercontent.com/a-/AOh14GgJ0uhzdqbnuuKkBVoYSd6-3oc1BWgrba9WRK5jzw,Very disappointed signal is very slow,2,0,14.1.1,2022-02-21 14:12:34,"Hi, if the reason for the low rating is because you've faced an issue, please share more details of the incident via WhatsApp to 777678678. Our
technical team will be happy to assist you. We hope you'll reconsider giving us a better rating :)
",2022-02-21 14:22:56,newest,net.omobio.dialogsc
gp:AOqpTOGplfklSTMOYlRDK-BkFHJTobnh-deOF6yoESvBUkPWXH6ZlsLsujPI0KDbSd15mwBbSTdscsZySbormg,Ludmila Chamani,https://play-lh.googleusercontent.com/a/AATXAJxH1W045HDLARME6jKX1zzuELTxbhE7xDbcfhbP=mo,boot time and refresh time takes whole day,2,0,15.0.0,2022-02-21 03:25:24,"Hi, Thank you for taking the time to review us. We are continuously improving the speed and the stability of the app, and keep the app always updated with the latest version.
",2022-02-21 03:31:17,newest,net.omobio.dialogsc
gp:AOqpTOEVhnUr9xAu9sX3erYpdAgFUvUT_wv1skwtZH_8y9BptZJx9af1SKSxpYRAGLxrDCEM0tzESxf3S8cgXg,Janaka Kumara perera,https://play-lh.googleusercontent.com/a/AATXAJwG-14pmIL1tOG_Zaep-4PaVEuy2ojaySBhXZQ2=mo,duddiக,2,0,,2022-02-21 01:57:23,"Hi, If the reason for the low rating is because you've faced an issue, please share more details of the incident via email to service@dialog.lk or WhatsApp (777678678) Hotline. Our team will be happy to assist you. We hope you'll reconsider giving us a better rating :)
",2022-02-21 02:01:04,newest,net.omobio.dialogsc
gp:AOqpTOEjrrcKmA6EpUvjqfo1iKUJ2mdZHO0XjKyj94SKqnHo0z4euq2-o2R8If60-JyY52qtsZKNcydR0CNzVw,Abdullah Fazal,https://play-lh.googleusercontent.com/a-/AOh14GgveanRZN1das0URnthkaDpAv0nlybPSFChNS22,Too lag😔,2,0,14.2.1,2022-02-20 13:54:50,"Hi Abdullah!

Please share more details of the incident via email to service@dialog.lk. Our technical team will be happy to assist you. We hope you'll reconsider giving us a better rating😊",2022-02-20 13:56:28,newest,net.omobio.dialogsc
gp:AOqpTOF3GUcIPH43oqgojf3gYqUbqoMES2YTnsDDHCyqoVa9Gs7_hJL2gZ6rdA-LF-TutBgcboKACpmvFJ0PbQ,Tharindu Dissanayake,https://play-lh.googleusercontent.com/a/AATXAJydNYkPMHGV870sluE4WmvZb_K6gQC60PyDIzJc=mo,"This app is extremely slow. They release update like every week, but basic issues are still there. And this app not available on midnights most of the times..",2,30,15.0.0,2022-02-19 20:20:07,"Hi, Apologies for any inconveniences caused. we are continuously working to improve the speed and the stability of the app, For any concerns, please reach us via Dialog WhatsApp > 0777678678 to assist you on the same.",2022-02-19 20:40:37,newest,net.omobio.dialogsc
gp:AOqpTOEwVHglFwrOds7D5ChAy6-OyKsucaiaN0C1vYbkXdlXHMlRwjhafUdAGZxYcoDcN9k6E6jApW9xf6xw9g,Uththari Senadeera,https://play-lh.googleusercontent.com/a/AATXAJz4obEE9z-XLnWDLducVl1cxvHqIG4z4FE6nvMi=mo,Good app,2,0,14.3.0,2022-02-19 18:12:51,"Hi Uththari, if the reason for the low rating is because you've faced an issue, please share more details of the incident via email to service@dialog.lk. Our technical team will be happy to assist you. We hope you'll reconsider giving us a better rating 🙂",2022-02-19 18:29:13,newest,net.omobio.dialogsc
gp:AOqpTOHS9oEzL2hsa2tJlOKMsgN7FVBnhg1kokV6_Ueozam3CTT0KYjZSmERVJ9Y9R9R6lunEkmLgwkL4pZTPA,nilshan alaguraja,https://play-lh.googleusercontent.com/a-/AOh14Gj0IAnPcZqKV5zELd1qLx3hew3m78ejpLM3jZmZDA,"Not bad, But the app is very slow",2,0,14.3.0,2022-02-19 15:21:27,"Hi , Sorry to hear about the poor experience, Please reach us via Facebook Messenger or Whatsapp live chat (777678678) and let us know more about the issue you are facing so that we can check and assist you accordingly.",2022-02-19 15:39:44,newest,net.omobio.dialogsc
